src,src_name,dest,dest_name,weight,edge_type
1870,PIK3CD,1998,PRKCI,0.13553224907567105,gene-gene
1870,PIK3CD,2000,PRKCZ,0.09207349612067144,gene-gene
1870,PIK3CD,2034,PTK2,0.14383140516777834,gene-gene
1870,PIK3CD,2071,RAC1,0.31851618488629657,gene-gene
1870,PIK3CD,2072,RAC3,0.19703895055378476,gene-gene
1870,PIK3CD,2080,RAF1,0.1489809836881856,gene-gene
1870,PIK3CD,2130,RCAN2,0.09468420191357534,gene-gene
1870,PIK3CD,2328,SLC2A4,0.0868809192130963,gene-gene
1870,PIK3CD,2411,SRC,0.17509242333471775,gene-gene
1870,PIK3CD,2545,THRA,0.19139492325484753,gene-gene
1871,PIK3R1,77,AKT1,0.09840050681183736,gene-gene
1871,PIK3R1,79,AKT2,0.15978504282732806,gene-gene
1871,PIK3R1,194,ATP1A1,0.21240005114426216,gene-gene
1871,PIK3R1,195,ATP1A3,0.3028521078328292,gene-gene
1871,PIK3R1,196,ATP1B1,0.1837009460044404,gene-gene
1871,PIK3R1,197,ATP1B2,0.16053426327804723,gene-gene
1871,PIK3R1,198,ATP1B3,0.11789273160199325,gene-gene
1871,PIK3R1,262,BIN1,0.17488831902543703,gene-gene
1871,PIK3R1,356,CASP3,0.17232773980746666,gene-gene
1871,PIK3R1,418,CDC42,0.14614982643009475,gene-gene
1871,PIK3R1,454,CHKA,0.1396693798402945,gene-gene
1871,PIK3R1,455,CHKB,0.19462979833285013,gene-gene
1871,PIK3R1,893,FOXO1,0.12971765206505856,gene-gene
1871,PIK3R1,894,FOXO3,0.12454564621051152,gene-gene
1871,PIK3R1,909,FXYD2,0.14965808670967817,gene-gene
1871,PIK3R1,1079,HIF1A,0.1605003202954928,gene-gene
1871,PIK3R1,1104,HRAS,0.13283146917819977,gene-gene
1871,PIK3R1,1215,ITGAV,0.19368046646316847,gene-gene
1871,PIK3R1,1219,ITGB3,0.21625381723667184,gene-gene
1871,PIK3R1,1280,KRAS,0.15849249227903783,gene-gene
1871,PIK3R1,1531,MTOR,0.13794262955586115,gene-gene
1871,PIK3R1,1817,PDK1,0.0743561137157182,gene-gene
1871,PIK3R1,1818,PDPK1,0.1660118883398051,gene-gene
1871,PIK3R1,1907,PLCG1,0.12409458520899837,gene-gene
1871,PIK3R1,1908,PLCG2,0.09744475781917572,gene-gene
1871,PIK3R1,1910,PLD1,0.16112177454245588,gene-gene
1871,PIK3R1,1911,PLD2,0.22137417547249547,gene-gene
1871,PIK3R1,1979,PREX1,0.10769401304423809,gene-gene
1871,PIK3R1,1994,PRKCD,0.19870081109305224,gene-gene
1871,PIK3R1,1998,PRKCI,0.35857198884089786,gene-gene
1871,PIK3R1,2000,PRKCZ,0.26645038059602183,gene-gene
1871,PIK3R1,2034,PTK2,0.15937180475642285,gene-gene
1871,PIK3R1,2071,RAC1,0.1974033049773425,gene-gene
1871,PIK3R1,2072,RAC3,0.20550587059309086,gene-gene
1871,PIK3R1,2080,RAF1,0.13700714303801456,gene-gene
1871,PIK3R1,2130,RCAN2,0.21127972193062305,gene-gene
1871,PIK3R1,2328,SLC2A4,0.15110405534505844,gene-gene
1871,PIK3R1,2411,SRC,0.1895923997120311,gene-gene
1871,PIK3R1,2545,THRA,0.1330969703461354,gene-gene
1872,PIK3R2,77,AKT1,0.1903219320123147,gene-gene
1872,PIK3R2,79,AKT2,0.09016623767092824,gene-gene
1872,PIK3R2,194,ATP1A1,0.20597175508737564,gene-gene
1872,PIK3R2,195,ATP1A3,0.1178505967060725,gene-gene
1872,PIK3R2,196,ATP1B1,0.23064984877904257,gene-gene
1872,PIK3R2,197,ATP1B2,0.176423288260897,gene-gene
1872,PIK3R2,198,ATP1B3,0.17724772294362387,gene-gene
1872,PIK3R2,262,BIN1,0.0917477197945118,gene-gene
1872,PIK3R2,356,CASP3,0.15846657070020834,gene-gene
1872,PIK3R2,418,CDC42,0.1596792663137118,gene-gene
1872,PIK3R2,454,CHKA,0.09693813199798267,gene-gene
1872,PIK3R2,455,CHKB,0.12098344167073567,gene-gene
1872,PIK3R2,893,FOXO1,0.12335034056256215,gene-gene
1872,PIK3R2,894,FOXO3,0.19140757620334625,gene-gene
1872,PIK3R2,909,FXYD2,0.09211914862195651,gene-gene
1872,PIK3R2,1079,HIF1A,0.23544848958651224,gene-gene
1872,PIK3R2,1104,HRAS,0.06155285518616438,gene-gene
1872,PIK3R2,1215,ITGAV,0.1898943434158961,gene-gene
1872,PIK3R2,1219,ITGB3,0.1818862035870552,gene-gene
1872,PIK3R2,1280,KRAS,0.24764555444320044,gene-gene
1872,PIK3R2,1531,MTOR,0.3313258740430077,gene-gene
1872,PIK3R2,1817,PDK1,0.1144895466665427,gene-gene
1872,PIK3R2,1818,PDPK1,0.17693627625703812,gene-gene
1872,PIK3R2,1907,PLCG1,0.06085163665314516,gene-gene
1872,PIK3R2,1908,PLCG2,0.13627138795952,gene-gene
1872,PIK3R2,1910,PLD1,0.20863504195585847,gene-gene
1872,PIK3R2,1911,PLD2,0.13526659676184258,gene-gene
1872,PIK3R2,1979,PREX1,0.25259815404812497,gene-gene
1872,PIK3R2,1994,PRKCD,0.14149952679872513,gene-gene
1872,PIK3R2,1998,PRKCI,0.270847094245255,gene-gene
1872,PIK3R2,2000,PRKCZ,0.18934476003050804,gene-gene
1872,PIK3R2,2034,PTK2,0.16223508026450872,gene-gene
1872,PIK3R2,2071,RAC1,0.14110014525552592,gene-gene
1872,PIK3R2,2072,RAC3,0.18679765487710634,gene-gene
1872,PIK3R2,2080,RAF1,0.18659496509159604,gene-gene
1872,PIK3R2,2130,RCAN2,0.06361974868923426,gene-gene
1872,PIK3R2,2328,SLC2A4,0.1560217688481013,gene-gene
1872,PIK3R2,2411,SRC,0.22980305335174003,gene-gene
1872,PIK3R2,2545,THRA,0.17412821451822916,gene-gene
1873,PIK3R3,77,AKT1,0.12188665475696325,gene-gene
1873,PIK3R3,79,AKT2,0.08732956647872925,gene-gene
1873,PIK3R3,194,ATP1A1,0.11400618652502696,gene-gene
1873,PIK3R3,195,ATP1A3,0.20285001924882332,gene-gene
1873,PIK3R3,196,ATP1B1,0.15858680366848907,gene-gene
1873,PIK3R3,197,ATP1B2,0.11072631896240637,gene-gene
1873,PIK3R3,198,ATP1B3,0.20217038116728267,gene-gene
1873,PIK3R3,262,BIN1,0.2007729078953465,gene-gene
1873,PIK3R3,356,CASP3,0.1742180179183682,gene-gene
1873,PIK3R3,418,CDC42,0.2049357934932535,gene-gene
1873,PIK3R3,454,CHKA,0.2443973982396225,gene-gene
1873,PIK3R3,455,CHKB,0.1689420947805047,gene-gene
1873,PIK3R3,893,FOXO1,0.15442184234658876,gene-gene
1873,PIK3R3,894,FOXO3,0.14298359910026193,gene-gene
1873,PIK3R3,909,FXYD2,0.11144186494251092,gene-gene
1873,PIK3R3,1079,HIF1A,0.11657108467382689,gene-gene
1873,PIK3R3,1104,HRAS,0.16590644791722298,gene-gene
1873,PIK3R3,1215,ITGAV,0.2831809693792214,gene-gene
1873,PIK3R3,1219,ITGB3,0.09534532018005848,gene-gene
1873,PIK3R3,1280,KRAS,0.21911962578694025,gene-gene
1873,PIK3R3,1531,MTOR,0.1172079664344589,gene-gene
1873,PIK3R3,1817,PDK1,0.1523036186893781,gene-gene
1873,PIK3R3,1818,PDPK1,0.3303553235406677,gene-gene
1873,PIK3R3,1907,PLCG1,0.1669365962346395,gene-gene
1873,PIK3R3,1908,PLCG2,0.1771464707950751,gene-gene
1873,PIK3R3,1910,PLD1,0.18272361407677332,gene-gene
1873,PIK3R3,1911,PLD2,0.1681683324277401,gene-gene
1873,PIK3R3,1979,PREX1,0.12287949336071809,gene-gene
1873,PIK3R3,1994,PRKCD,0.19125782061989108,gene-gene
1873,PIK3R3,1998,PRKCI,0.11010953256239493,gene-gene
1873,PIK3R3,2000,PRKCZ,0.10881532169878483,gene-gene
1873,PIK3R3,2034,PTK2,0.2306092455983162,gene-gene
1873,PIK3R3,2071,RAC1,0.14644190855324268,gene-gene
1873,PIK3R3,2072,RAC3,0.22014315923055014,gene-gene
1873,PIK3R3,2080,RAF1,0.17455107159912586,gene-gene
1873,PIK3R3,2130,RCAN2,0.11001413377622764,gene-gene
1873,PIK3R3,2328,SLC2A4,0.12603055530538163,gene-gene
1873,PIK3R3,2411,SRC,0.23559234167138735,gene-gene
1873,PIK3R3,2545,THRA,0.12620420133074126,gene-gene
1874,PIK3R4,255,BECN1,0.17190789803862572,gene-gene
1874,PIK3R4,1868,PIK3C3,0.10094669205136597,gene-gene
1875,PIK3R5,77,AKT1,0.21798307883242765,gene-gene
1875,PIK3R5,79,AKT2,0.1544807143509388,gene-gene
1875,PIK3R5,719,EGFR,0.21336686983704567,gene-gene
1875,PIK3R5,1104,HRAS,0.304324929912885,gene-gene
1875,PIK3R5,1280,KRAS,0.1371227533866962,gene-gene
1875,PIK3R5,1818,PDPK1,0.15375313349068165,gene-gene
1875,PIK3R5,1979,PREX1,0.2452578047911326,gene-gene
1875,PIK3R5,2000,PRKCZ,0.1897844821214676,gene-gene
1875,PIK3R5,2034,PTK2,0.18492771250506243,gene-gene
1876,PIKFYVE,1041,GSN,0.14066145848482847,gene-gene
1876,PIKFYVE,2231,SCIN,0.18692117743194103,gene-gene
1877,PILRA,2037,PTPN11,0.13544295138369003,gene-gene
1878,PIM1,1625,NFATC1,0.13481794111430645,gene-gene
1879,PIN1,1197,IRF3,0.1667261173327764,gene-gene
1880,PINK1,246,BCL2L1,0.17584667137513557,gene-gene
1880,PINK1,255,BECN1,0.1296270036449035,gene-gene
1880,PINK1,1453,MFN2,0.12131468082467715,gene-gene
1880,PINK1,2156,RHOT1,0.12663119984790683,gene-gene
1880,PINK1,2157,RHOT2,0.11036115124200781,gene-gene
1880,PINK1,2649,UBB,0.17584560438990593,gene-gene
1881,PIP4K2A,1041,GSN,0.22593053802847862,gene-gene
1881,PIP4K2A,2231,SCIN,0.16266565335293612,gene-gene
1882,PIP4K2B,1041,GSN,0.19804787558193007,gene-gene
1882,PIP4K2B,2231,SCIN,0.15717007219791412,gene-gene
1883,PIP4K2C,1041,GSN,0.24799193628132343,gene-gene
1883,PIP4K2C,2231,SCIN,0.15218379170012972,gene-gene
1884,PIP5K1B,1041,GSN,0.14180058799684048,gene-gene
1884,PIP5K1B,2231,SCIN,0.18730117132266363,gene-gene
1886,PKIA,1986,PRKACA,0.1865526488982141,gene-gene
1886,PKIA,1987,PRKACB,0.24069360891977945,gene-gene
1886,PKIA,1988,PRKACG,0.21667341267069182,gene-gene
1888,PKMYT1,424,CDK1,0.1739148087799549,gene-gene
1889,PKN1,1630,NFKB1,0.06802820724745591,gene-gene
1889,PKN1,2136,RELA,0.1326650429982692,gene-gene
1889,PKN1,2757,YWHAE,0.1409966885112226,gene-gene
1896,PLA2R1,2530,TGFB1,0.16657031948367754,gene-gene
1896,PLA2R1,2531,TGFB3,0.09209753619506955,gene-gene
1898,PLAU,1899,PLAUR,0.17406305049856505,gene-gene
1900,PLCB1,719,EGFR,0.22017430452009043,gene-gene
1900,PLCB1,1248,KCNK3,0.25169973944624263,gene-gene
1900,PLCB1,1249,KCNK9,0.17326976048449674,gene-gene
1900,PLCB1,1992,PRKCA,0.2551463606456916,gene-gene
1900,PLCB1,1993,PRKCB,0.15731410340716442,gene-gene
1900,PLCB1,1994,PRKCD,0.15149853688975176,gene-gene
1900,PLCB1,1995,PRKCE,0.14773434291904172,gene-gene
1900,PLCB1,1996,PRKCG,0.17787547906239828,gene-gene
1901,PLCB2,719,EGFR,0.1492727311948935,gene-gene
1901,PLCB2,1248,KCNK3,0.15151672499875227,gene-gene
1901,PLCB2,1249,KCNK9,0.19225182508428892,gene-gene
1901,PLCB2,1992,PRKCA,0.16207997873425484,gene-gene
1901,PLCB2,1993,PRKCB,0.11161421115199725,gene-gene
1901,PLCB2,1994,PRKCD,0.12481890781782568,gene-gene
1901,PLCB2,1995,PRKCE,0.20195975434035063,gene-gene
1901,PLCB2,1996,PRKCG,0.11581920164947708,gene-gene
1902,PLCB3,719,EGFR,0.16972370399162173,gene-gene
1902,PLCB3,1248,KCNK3,0.0541150172551473,gene-gene
1902,PLCB3,1249,KCNK9,0.31507569551467896,gene-gene
1902,PLCB3,1992,PRKCA,0.10209562646923587,gene-gene
1902,PLCB3,1993,PRKCB,0.09945964192350705,gene-gene
1902,PLCB3,1994,PRKCD,0.10164311435073614,gene-gene
1902,PLCB3,1995,PRKCE,0.22276443149894476,gene-gene
1902,PLCB3,1996,PRKCG,0.09987995214760303,gene-gene
1903,PLCB4,719,EGFR,0.19871172371009985,gene-gene
1903,PLCB4,1248,KCNK3,0.19086399315468347,gene-gene
1903,PLCB4,1249,KCNK9,0.11624485813081264,gene-gene
1903,PLCB4,1992,PRKCA,0.1614915356040001,gene-gene
1903,PLCB4,1993,PRKCB,0.19004495034459978,gene-gene
1903,PLCB4,1994,PRKCD,0.14454586151987314,gene-gene
1903,PLCB4,1995,PRKCE,0.2585996339718501,gene-gene
1903,PLCB4,1996,PRKCG,0.26031843821207684,gene-gene
1906,PLCE1,1223,ITPR1,0.16697980153063932,gene-gene
1906,PLCE1,1224,ITPR2,0.18269400143375,gene-gene
1906,PLCE1,1225,ITPR3,0.18554283306002617,gene-gene
1907,PLCG1,331,CALM1,0.18666266091167927,gene-gene
1907,PLCG1,332,CALM2,0.08829656049298744,gene-gene
1907,PLCG1,333,CALM3,0.15553474612534046,gene-gene
1907,PLCG1,334,CALML3,0.18308575350480774,gene-gene
1907,PLCG1,1232,JMJD7-PLA2G4B,0.16192487441003323,gene-gene
1907,PLCG1,1304,LAT,0.23261485745509466,gene-gene
1907,PLCG1,1660,NOS3,0.16560821731885275,gene-gene
1907,PLCG1,1893,PLA2G4B,0.1527537495518724,gene-gene
1907,PLCG1,1894,PLA2G4F,0.14367697450021902,gene-gene
1907,PLCG1,1969,PPP3CA,0.21820596853892008,gene-gene
1907,PLCG1,1970,PPP3CC,0.231049424658219,gene-gene
1907,PLCG1,1971,PPP3R1,0.14123471764226755,gene-gene
1907,PLCG1,1972,PPP3R2,0.18005305963257948,gene-gene
1907,PLCG1,1992,PRKCA,0.19153798495729765,gene-gene
1907,PLCG1,1993,PRKCB,0.2683596263329188,gene-gene
1907,PLCG1,1994,PRKCD,0.22727151463429132,gene-gene
1907,PLCG1,1996,PRKCG,0.12028849528481562,gene-gene
1907,PLCG1,2287,SH2D2A,0.2190908594056964,gene-gene
1907,PLCG1,2692,VAV2,0.10038036822030942,gene-gene
1907,PLCG1,2693,VAV3,0.12390051533778508,gene-gene
1908,PLCG2,331,CALM1,0.18469612610836825,gene-gene
1908,PLCG2,332,CALM2,0.23157725669443607,gene-gene
1908,PLCG2,333,CALM3,0.1639548595994711,gene-gene
1908,PLCG2,334,CALML3,0.08866237414379914,gene-gene
1908,PLCG2,343,CAMK4,0.1437406682719787,gene-gene
1908,PLCG2,1232,JMJD7-PLA2G4B,0.20358967036008835,gene-gene
1908,PLCG2,1660,NOS3,0.18159977160394192,gene-gene
1908,PLCG2,1893,PLA2G4B,0.12172876453648011,gene-gene
1908,PLCG2,1894,PLA2G4F,0.14855059826125702,gene-gene
1908,PLCG2,1969,PPP3CA,0.21782238905628523,gene-gene
1908,PLCG2,1970,PPP3CC,0.2128827776759863,gene-gene
1908,PLCG2,1971,PPP3R1,0.07053840688119332,gene-gene
1908,PLCG2,1972,PPP3R2,0.10400226448352139,gene-gene
1908,PLCG2,1992,PRKCA,0.14295922437061867,gene-gene
1908,PLCG2,1993,PRKCB,0.203717697566996,gene-gene
1908,PLCG2,1994,PRKCD,0.10023501515388489,gene-gene
1908,PLCG2,1996,PRKCG,0.11796927483131488,gene-gene
1908,PLCG2,2287,SH2D2A,0.1703257511059443,gene-gene
1908,PLCG2,2692,VAV2,0.20500166590015093,gene-gene
1908,PLCG2,2693,VAV3,0.13974055461585522,gene-gene
1910,PLD1,2404,SPHK1,0.1790761568893989,gene-gene
1910,PLD1,2405,SPHK2,0.20330564926067987,gene-gene
1911,PLD2,2404,SPHK1,0.11849387921392918,gene-gene
1911,PLD2,2405,SPHK2,0.12294385101025303,gene-gene
1912,PLEKHM2,1272,KLC1,0.0662496779114008,gene-gene
1912,PLEKHM2,1273,KLC2,0.1475660540163517,gene-gene
1912,PLEKHM2,1274,KLC3,0.18237335234880447,gene-gene
1912,PLEKHM2,1275,KLC4,0.1151466291048564,gene-gene
1916,PLK1,412,CDC25A,0.16793463254968324,gene-gene
1916,PLK1,413,CDC25B,0.14497674629092216,gene-gene
1916,PLK1,414,CDC25C,0.07239289473121364,gene-gene
1916,PLK1,520,CPEB1,0.10583404583546023,gene-gene
1916,PLK1,521,CPEB2,0.20280160134037337,gene-gene
1916,PLK1,522,CPEB3,0.1442738575860858,gene-gene
1916,PLK1,523,CPEB4,0.13534930317352215,gene-gene
1916,PLK1,841,FBXO43,0.20380563164750734,gene-gene
1916,PLK1,1888,PKMYT1,0.2355406917631626,gene-gene
1918,PLK3,1289,KSR1,0.11036702532631655,gene-gene
1918,PLK3,1354,LSP1,0.2178818630054593,gene-gene
1918,PLK3,2080,RAF1,0.15633711436142525,gene-gene
1921,PLXNA2,1696,NRP1,0.19529765580470362,gene-gene
1921,PLXNA2,2071,RAC1,0.11475832876749337,gene-gene
1921,PLXNA2,2072,RAC3,0.21628353574002782,gene-gene
1921,PLXNA2,2168,RND1,0.08365254911283652,gene-gene
1922,PLXNA4,1696,NRP1,0.16171766941746077,gene-gene
1922,PLXNA4,2071,RAC1,0.2065352707480391,gene-gene
1922,PLXNA4,2072,RAC3,0.1557712956952552,gene-gene
1922,PLXNA4,2168,RND1,0.1337821545700232,gene-gene
1923,PLXNB1,146,ARHGEF12,0.24319202825427055,gene-gene
1923,PLXNB1,1451,MET,0.24980955881377062,gene-gene
1923,PLXNB1,2071,RAC1,0.21678943807880083,gene-gene
1923,PLXNB1,2072,RAC3,0.14464571916808686,gene-gene
1923,PLXNB1,2168,RND1,0.19053848615537086,gene-gene
1923,PLXNB1,2198,RRAS,0.12439630273729563,gene-gene
1924,PLXNB2,146,ARHGEF12,0.24810794244209924,gene-gene
1924,PLXNB2,1451,MET,0.13991759438067675,gene-gene
1924,PLXNB2,2071,RAC1,0.15287804564771554,gene-gene
1924,PLXNB2,2072,RAC3,0.19342863311370215,gene-gene
1924,PLXNB2,2168,RND1,0.11133892089128494,gene-gene
1924,PLXNB2,2198,RRAS,0.19291901122778654,gene-gene
1926,PMAIP1,245,BCL2,0.14191754659016928,gene-gene
1926,PMAIP1,246,BCL2L1,0.1911830889681975,gene-gene
1927,PML,379,CCNA1,0.17814148248483738,gene-gene
1927,PML,1236,JUP,0.12314867538710435,gene-gene
1927,PML,1535,MYC,0.1806320771574974,gene-gene
1927,PML,2100,RARA,0.16685816956063113,gene-gene
1927,PML,2406,SPI1,0.13291012480234107,gene-gene
1927,PML,2764,ZBTB16,0.16766807499031225,gene-gene
1930,PNPLA2,5,ABHD5,0.15213671140372753,gene-gene
1933,POMC,54,ADCYAP1R1,0.2309031051894029,gene-gene
1933,POMC,58,ADORA2A,0.1467293327053388,gene-gene
1933,POMC,66,ADRB1,0.21317889541387558,gene-gene
1933,POMC,667,DRD1,0.1451599101225535,gene-gene
1933,POMC,670,DRD5,0.14613225869834423,gene-gene
1933,POMC,975,GLP1R,0.11155700171366334,gene-gene
1933,POMC,1129,HTR6,0.1322136694410195,gene-gene
1933,POMC,1322,LHCGR,0.1720873786446949,gene-gene
1933,POMC,1426,MC2R,0.22528901199499765,gene-gene
1933,POMC,1674,NPR1,0.1321397552577158,gene-gene
1933,POMC,1732,OPRD1,0.15943829878233373,gene-gene
1933,POMC,1733,OPRK1,0.17212977384527525,gene-gene
1933,POMC,1734,OPRL1,0.06462973294158776,gene-gene
1933,POMC,2025,PTGER2,0.10671902820467949,gene-gene
1933,POMC,2616,TSHR,0.13154638504299024,gene-gene
1933,POMC,2704,VIPR2,0.11628297281761964,gene-gene
1934,PPARA,13,ACAA1,0.16074378540118536,gene-gene
1934,PPARA,15,ACADM,0.09245552495121956,gene-gene
1934,PPARA,17,ACOX1,0.3519311311344306,gene-gene
1934,PPARA,18,ACOX3,0.12071547812471788,gene-gene
1934,PPARA,21,ACSBG2,0.27630970751245815,gene-gene
1934,PPARA,22,ACSL1,0.21458581819509467,gene-gene
1934,PPARA,23,ACSL3,0.18594596845408282,gene-gene
1934,PPARA,24,ACSL6,0.16907576099038124,gene-gene
1934,PPARA,101,ANGPTL4,0.27712653825680417,gene-gene
1934,PPARA,122,APOA1,0.20736846203605333,gene-gene
1934,PPARA,382,CCND1,0.13996395546322069,gene-gene
1934,PPARA,426,CDK4,0.16394964264084896,gene-gene
1934,PPARA,530,CPT1A,0.2473090416751802,gene-gene
1934,PPARA,531,CPT1B,0.13602981097452962,gene-gene
1934,PPARA,532,CPT1C,0.10519497096538544,gene-gene
1934,PPARA,533,CPT2,0.26431184137860936,gene-gene
1934,PPARA,620,DBI,0.18150422008087239,gene-gene
1934,PPARA,727,EHHADH,0.1606336928283175,gene-gene
1934,PPARA,821,FADS2,0.20121251232922077,gene-gene
1934,PPARA,923,G6PC3,0.08140395410979788,gene-gene
1934,PPARA,1094,HMGCS1,0.26075941945115727,gene-gene
1934,PPARA,1435,ME1,0.11178954582040508,gene-gene
1934,PPARA,1535,MYC,0.1574204935071369,gene-gene
1934,PPARA,1685,NR1H3,0.20056827583660683,gene-gene
1934,PPARA,1792,PCK2,0.1022096830420196,gene-gene
1934,PPARA,1920,PLTP,0.16345761405924955,gene-gene
1934,PPARA,2213,RXRA,0.0907752737402916,gene-gene
1934,PPARA,2214,RXRB,0.11097732248405616,gene-gene
1934,PPARA,2215,RXRG,0.2517107166349888,gene-gene
1934,PPARA,2229,SCD,0.18970686321457228,gene-gene
1934,PPARA,2230,SCD5,0.23673079597453275,gene-gene
1934,PPARA,2240,SCP2,0.09812706398467223,gene-gene
1934,PPARA,2325,SLC27A1,0.21030918029525006,gene-gene
1934,PPARA,2326,SLC27A4,0.09275949071161449,gene-gene
1934,PPARA,2604,TRIB3,0.20862114988267422,gene-gene
1934,PPARA,2663,UCP1,0.1118513336405158,gene-gene
1935,PPARD,17,ACOX1,0.11913170696546634,gene-gene
1935,PPARD,18,ACOX3,0.17359820121782832,gene-gene
1935,PPARD,101,ANGPTL4,0.16938617266714573,gene-gene
1935,PPARD,530,CPT1A,0.31296397124727565,gene-gene
1935,PPARD,531,CPT1B,0.24074429521958032,gene-gene
1935,PPARD,532,CPT1C,0.24779454370339712,gene-gene
1935,PPARD,819,FABP3,0.36673376460870105,gene-gene
1935,PPARD,1183,ILK,0.1788475209226211,gene-gene
1935,PPARD,1818,PDPK1,0.16547089690963426,gene-gene
1935,PPARD,2213,RXRA,0.11728172180786108,gene-gene
1935,PPARD,2214,RXRB,0.2543373952309291,gene-gene
1935,PPARD,2215,RXRG,0.1469715634981791,gene-gene
1935,PPARD,2650,UBC,0.0753393704071641,gene-gene
1935,PPARD,2663,UCP1,0.25584098665664595,gene-gene
1936,PPARG,21,ACSBG2,0.23888432482878366,gene-gene
1936,PPARG,22,ACSL1,0.23364791460335255,gene-gene
1936,PPARG,23,ACSL3,0.2496987972408533,gene-gene
1936,PPARG,24,ACSL6,0.12258132981757323,gene-gene
1936,PPARG,101,ANGPTL4,0.25803213318188983,gene-gene
1936,PPARG,133,AQP7,0.1972724205503861,gene-gene
1936,PPARG,530,CPT1A,0.1160892890766263,gene-gene
1936,PPARG,531,CPT1B,0.20162427549560866,gene-gene
1936,PPARG,532,CPT1C,0.19121110190947851,gene-gene
1936,PPARG,605,CYP27A1,0.16933610973258814,gene-gene
1936,PPARG,887,FOS,0.12246326605478923,gene-gene
1936,PPARG,1685,NR1H3,0.183422541556259,gene-gene
1936,PPARG,1792,PCK2,0.19850122757876912,gene-gene
1936,PPARG,1913,PLIN2,0.3525875521202882,gene-gene
1936,PPARG,1914,PLIN4,0.15050842675069967,gene-gene
1936,PPARG,1915,PLIN5,0.07433507110302646,gene-gene
1936,PPARG,2213,RXRA,0.25648078819115955,gene-gene
1936,PPARG,2214,RXRB,0.11453787594412763,gene-gene
1936,PPARG,2215,RXRG,0.1328405672684312,gene-gene
1936,PPARG,2229,SCD,0.22686426201835275,gene-gene
1936,PPARG,2230,SCD5,0.13828296338518462,gene-gene
1936,PPARG,2325,SLC27A1,0.11615176871418953,gene-gene
1936,PPARG,2326,SLC27A4,0.18470550049096346,gene-gene
1936,PPARG,2391,SORBS1,0.25661631595964235,gene-gene
1936,PPARG,2663,UCP1,0.10745025821961462,gene-gene
1937,PPARGC1A,530,CPT1A,0.2359872112671534,gene-gene
1937,PPARGC1A,531,CPT1B,0.0916051057477792,gene-gene
1937,PPARGC1A,532,CPT1C,0.13243737816810608,gene-gene
1937,PPARGC1A,893,FOXO1,0.15813867468386889,gene-gene
1937,PPARGC1A,923,G6PC3,0.1604962528993686,gene-gene
1937,PPARGC1A,1692,NRF1,0.11595375773807366,gene-gene
1937,PPARGC1A,1792,PCK2,0.17421807907521725,gene-gene
1937,PPARGC1A,1934,PPARA,0.24787905191381773,gene-gene
1937,PPARGC1A,2328,SLC2A4,0.16650898785640797,gene-gene
1937,PPARGC1A,2663,UCP1,0.1553624093066901,gene-gene
1938,PPARGC1B,1506,MLX,0.12515908968634903,gene-gene
1938,PPARGC1B,1507,MLXIP,0.1939428864667813,gene-gene
1938,PPARGC1B,1508,MLXIPL,0.16304434929043055,gene-gene
1938,PPARGC1B,2412,SREBF1,0.27117061118284863,gene-gene
1939,PPIF,599,CYCS,0.1752034847935041,gene-gene
1939,PPIF,2323,SLC25A31,0.255830576022466,gene-gene
1939,PPIF,2324,SLC25A4,0.23799184523522854,gene-gene
1939,PPIF,2696,VDAC1,0.025190499960444868,gene-gene
1939,PPIF,2697,VDAC2,0.05272223835345358,gene-gene
1939,PPIF,2698,VDAC3,0.12045273743569851,gene-gene
1940,PPM1A,1383,MAP2K3,0.1748652427146832,gene-gene
1940,PPM1A,1384,MAP2K4,0.2001734096556902,gene-gene
1940,PPM1A,1386,MAP2K6,0.19348638396089277,gene-gene
1940,PPM1A,1387,MAP2K7,0.140814075867335,gene-gene
1941,PPM1B,1397,MAP3K7,0.08968871599063277,gene-gene
1943,PPP1CA,174,ATF2,0.16152638165901104,gene-gene
1943,PPP1CA,175,ATF4,0.10364162114759286,gene-gene
1943,PPP1CA,177,ATF6B,0.2440831729521354,gene-gene
1943,PPP1CA,305,CACNA1C,0.18355612751717368,gene-gene
1943,PPP1CA,306,CACNA1D,0.14004316926002502,gene-gene
1943,PPP1CA,310,CACNA2D1,0.22672465133170286,gene-gene
1943,PPP1CA,311,CACNA2D2,0.16988896019756794,gene-gene
1943,PPP1CA,312,CACNA2D3,0.20573505235855313,gene-gene
1943,PPP1CA,313,CACNA2D4,0.1229306956132253,gene-gene
1943,PPP1CA,314,CACNB1,0.2533092987238585,gene-gene
1943,PPP1CA,315,CACNB2,0.14031942250827947,gene-gene
1943,PPP1CA,316,CACNB3,0.2112096125880877,gene-gene
1943,PPP1CA,317,CACNB4,0.2706762105226517,gene-gene
1943,PPP1CA,318,CACNG1,0.1740113521615664,gene-gene
1943,PPP1CA,319,CACNG2,0.12174504746993382,gene-gene
1943,PPP1CA,320,CACNG3,0.15655227882477143,gene-gene
1943,PPP1CA,321,CACNG4,0.23611479252576828,gene-gene
1943,PPP1CA,322,CACNG6,0.17987050416801745,gene-gene
1943,PPP1CA,323,CACNG7,0.14017789686719576,gene-gene
1943,PPP1CA,331,CALM1,0.2004504792081813,gene-gene
1943,PPP1CA,332,CALM2,0.14955971265832582,gene-gene
1943,PPP1CA,333,CALM3,0.13546864222735167,gene-gene
